subject,group,contrast,condition,mask,peak,mean
sub-019,control,56,bfs,posVWFA,2.57292914390564,-0.00233772970162905
sub-020,control,49,frw,antVWFA,6.49426126480103,4.02821781982978
sub-020,control,50,fpw,antVWFA,7.07252597808838,3.75435544550419
sub-020,control,51,fnw,antVWFA,10.387487411499,6.36913929879665
sub-020,control,52,ffs,antVWFA,10.1533174514771,3.81682713516057
sub-020,control,53,brw,antVWFA,5.14636182785034,2.04851991382505
sub-020,control,54,bpw,antVWFA,4.36902666091919,1.54859556079221
sub-020,control,55,bnw,antVWFA,4.08169889450073,1.20563560673812
sub-020,control,56,bfs,antVWFA,3.70740175247192,0.528704734208683
sub-020,control,49,frw,posVWFA,7.64956045150757,3.30044237387852
sub-020,control,50,fpw,posVWFA,8.1350269317627,2.92396729596904
sub-020,control,51,fnw,posVWFA,10.6358213424683,4.92462590546675
sub-020,control,52,ffs,posVWFA,10.2817478179932,3.05572784660568
sub-020,control,53,brw,posVWFA,4.57771444320679,1.14544627269809
sub-020,control,54,bpw,posVWFA,4.22406053543091,1.1560093797481
sub-020,control,55,bnw,posVWFA,3.34526300430298,0.217582000799897
sub-020,control,56,bfs,posVWFA,4.24692058563232,0.143267844344529
sub-021,control,49,frw,antVWFA,2.93583941459656,0.690498669273578
sub-021,control,50,fpw,antVWFA,3.58217549324036,0.75501650397021
sub-021,control,51,fnw,antVWFA,11.5116767883301,2.50694449589803
sub-021,control,52,ffs,antVWFA,17.6254119873047,4.66734102422801
sub-021,control,53,brw,antVWFA,8.90792846679688,2.65182363506621
sub-021,control,54,bpw,antVWFA,10.3623561859131,2.61675247091513
sub-021,control,55,bnw,antVWFA,7.44928073883057,2.15912932653267
sub-021,control,56,bfs,antVWFA,8.71170234680176,2.26973207002649
sub-021,control,49,frw,posVWFA,5.2085599899292,1.74291033171598
sub-021,control,50,fpw,posVWFA,4.68054103851318,1.74531424034672
sub-021,control,51,fnw,posVWFA,14.9981355667114,5.36707967375555
sub-021,control,52,ffs,posVWFA,19.1453800201416,8.39900783377309
sub-021,control,53,brw,posVWFA,10.5675020217896,5.13335092245571
sub-021,control,54,bpw,posVWFA,12.5401020050049,5.69019772737257
sub-021,control,55,bnw,posVWFA,9.78962993621826,4.64292681409467
sub-021,control,56,bfs,posVWFA,9.71630668640137,4.62538956267939
sub-022,control,49,frw,antVWFA,4.76137399673462,0.511867486285391
sub-022,control,50,fpw,antVWFA,7.82181739807129,2.20607183087203
sub-022,control,51,fnw,antVWFA,10.7073841094971,3.30235910498434
sub-022,control,52,ffs,antVWFA,11.6653823852539,3.70449412765878
sub-022,control,53,brw,antVWFA,7.16842985153198,2.26090729102078
sub-022,control,54,bpw,antVWFA,7.65495872497559,2.68094282735277
sub-022,control,55,bnw,antVWFA,6.76093482971191,2.36231521696404
sub-022,control,56,bfs,antVWFA,7.79779291152954,2.52384436244352
sub-022,control,49,frw,posVWFA,6.15237951278687,3.54781942676615
sub-022,control,50,fpw,posVWFA,9.95164680480957,6.01771453574852
sub-022,control,51,fnw,posVWFA,11.4923124313354,6.75611027964839
sub-022,control,52,ffs,posVWFA,11.2054643630981,6.35436310591521
sub-022,control,53,brw,posVWFA,8.23402118682861,2.97739968738622
sub-022,control,54,bpw,posVWFA,7.59358930587769,3.20305953202424
sub-022,control,55,bnw,posVWFA,8.42922306060791,3.26106415633802
sub-022,control,56,bfs,posVWFA,6.90736627578735,1.51559988768012
sub-023,control,49,frw,antVWFA,4.26361608505249,1.26612839534271
sub-023,control,50,fpw,antVWFA,3.92159461975098,1.32700734585524
sub-023,control,51,fnw,antVWFA,4.03439140319824,1.78129740084632
sub-023,control,52,ffs,antVWFA,4.48727464675903,1.54803421916598
sub-023,control,53,brw,antVWFA,1.42260766029358,-0.174898678026462
sub-023,control,54,bpw,antVWFA,2.13124561309814,0.149292117143563
sub-023,control,55,bnw,antVWFA,1.93180227279663,0.567499096079145
sub-023,control,56,bfs,antVWFA,2.2208526134491,0.536019695365567
sub-023,control,49,frw,posVWFA,5.11872863769531,0.945860834990939
sub-023,control,50,fpw,posVWFA,4.55243110656738,2.07620996256669
sub-023,control,51,fnw,posVWFA,4.66395282745361,2.14849468201399
sub-023,control,52,ffs,posVWFA,5.07271671295166,2.08528368353844
sub-023,control,53,brw,posVWFA,2.33027672767639,-0.0368292021906624
sub-023,control,54,bpw,posVWFA,2.49374413490295,0.126879149178664
sub-023,control,55,bnw,posVWFA,2.37387132644653,0.48019428845495
sub-023,control,56,bfs,posVWFA,2.43658494949341,0.221215404843291
sub-024,control,49,frw,antVWFA,7.23326635360718,3.2922654254362
sub-024,control,50,fpw,antVWFA,9.34931373596191,3.66737458893719
sub-024,control,51,fnw,antVWFA,9.61915493011475,4.15304569837948
sub-024,control,52,ffs,antVWFA,13.2624578475952,5.48997427150607
sub-024,control,53,brw,antVWFA,7.13506937026978,2.74283543306713
sub-024,control,54,bpw,antVWFA,7.80886697769165,3.04987256415188
sub-024,control,55,bnw,antVWFA,9.45662117004395,3.50412640006592
sub-024,control,56,bfs,antVWFA,7.16150617599487,2.98971393890679
sub-024,control,49,frw,posVWFA,6.9770827293396,2.29029042057453
sub-024,control,50,fpw,posVWFA,7.42663717269897,2.66463809790871
sub-024,control,51,fnw,posVWFA,8.5307731628418,3.9643498908488
sub-024,control,52,ffs,posVWFA,9.69334888458252,5.14188153446922
sub-024,control,53,brw,posVWFA,7.21059608459473,3.04755520388003
sub-024,control,54,bpw,posVWFA,8.14799308776855,2.92072482337995
sub-024,control,55,bnw,posVWFA,8.51835155487061,3.7788760767829
sub-024,control,56,bfs,posVWFA,9.92965221405029,3.46209528753834
sub-026,control,49,frw,antVWFA,3.88698554039001,1.66444988176227
sub-026,control,50,fpw,antVWFA,5.44305658340454,2.59611170064835
sub-026,control,51,fnw,antVWFA,9.30113410949707,3.76900351047516
sub-026,control,52,ffs,antVWFA,5.65077638626099,3.48666519920031
sub-026,control,53,brw,antVWFA,5.01142263412476,2.12223260831975
sub-026,control,54,bpw,antVWFA,4.48875427246094,1.87616223575813
sub-026,control,55,bnw,antVWFA,5.29885721206665,2.19938784270059
sub-026,control,56,bfs,antVWFA,3.95318484306335,0.845193405857398
sub-026,control,49,frw,posVWFA,10.6908826828003,4.91446131770894
sub-026,control,50,fpw,posVWFA,15.0837650299072,6.69191914897854
sub-026,control,51,fnw,posVWFA,16.192325592041,7.28381915819847
sub-026,control,52,ffs,posVWFA,14.3092756271362,7.17571413719048
sub-026,control,53,brw,posVWFA,9.39287376403809,4.64482774572857
sub-026,control,54,bpw,posVWFA,10.5091857910156,5.13330787723347
sub-026,control,55,bnw,posVWFA,9.4196662902832,5.07762195094157
sub-026,control,56,bfs,posVWFA,7.63107681274414,3.89968408568431
sub-027,control,49,frw,antVWFA,8.42382526397705,1.70993390152427
sub-027,control,50,fpw,antVWFA,8.16269207000732,1.45530651325489
sub-027,control,51,fnw,antVWFA,10.5086908340454,1.47312140018728
sub-027,control,52,ffs,antVWFA,8.29622936248779,0.926247808052913
sub-027,control,53,brw,antVWFA,6.65491485595703,2.2386809698257
sub-027,control,54,bpw,antVWFA,5.51212024688721,1.47952254685132
sub-027,control,55,bnw,antVWFA,4.26655578613281,0.590703045361136
sub-027,control,56,bfs,antVWFA,5.73574638366699,1.74793877353353
sub-027,control,49,frw,posVWFA,7.80702781677246,2.03953089278478
sub-027,control,50,fpw,posVWFA,6.53802585601807,1.93283714948652
sub-027,control,51,fnw,posVWFA,8.2478723526001,2.69151277152392
sub-027,control,52,ffs,posVWFA,8.81020450592041,2.03998133654778
sub-027,control,53,brw,posVWFA,6.83233976364136,2.90743405314592
sub-027,control,54,bpw,posVWFA,4.71293449401855,2.05427493172913
sub-027,control,55,bnw,posVWFA,3.73726367950439,1.01862935492626
sub-027,control,56,bfs,posVWFA,4.55617094039917,2.33953431019416
sub-028,control,49,frw,antVWFA,1.43845736980438,-0.419139754772186
sub-028,control,50,fpw,antVWFA,1.17214751243591,-0.203393657505512
sub-028,control,51,fnw,antVWFA,1.33463490009308,-0.0956424878910184
sub-028,control,52,ffs,antVWFA,5.45524024963379,2.65434257984161
sub-028,control,53,brw,antVWFA,3.20064401626587,0.581235566735268
sub-028,control,54,bpw,antVWFA,2.42382478713989,0.75431931167841
sub-028,control,55,bnw,antVWFA,3.60934066772461,1.06326974630356
sub-028,control,56,bfs,antVWFA,1.93388867378235,1.22318508625031
sub-028,control,49,frw,posVWFA,3.08083581924438,0.714984022080898
sub-028,control,50,fpw,posVWFA,4.3144793510437,1.25785789864533
sub-028,control,51,fnw,posVWFA,7.06859445571899,3.03674791030812
sub-028,control,52,ffs,posVWFA,11.9443054199219,6.75988360246023
sub-028,control,53,brw,posVWFA,6.03371047973633,2.25262086319201
sub-028,control,54,bpw,posVWFA,7.36323642730713,2.9629336216233
sub-028,control,55,bnw,posVWFA,8.23787879943848,3.48110625554215
sub-028,control,56,bfs,posVWFA,6.54945707321167,2.99156743829901
