subject,group,contrast,condition,mask,peak,mean
sub-020,control,51,fnw,lLO,15.1840343475342,4.26865212672259
sub-020,control,52,ffs,lLO,18.6174602508545,5.58122590961071
sub-020,control,53,brw,lLO,11.132025718689,2.83053706002581
sub-020,control,54,bpw,lLO,10.0526371002197,2.72727374354287
sub-020,control,55,bnw,lLO,9.12403202056885,2.39248164778145
sub-020,control,56,bfs,lLO,8.22907257080078,1.4956542911326
sub-020,control,49,frw,rLO,4.91266918182373,-0.157408085346749
sub-020,control,50,fpw,rLO,5.01259136199951,-0.692378077178007
sub-020,control,51,fnw,rLO,9.5115327835083,1.24258414176252
sub-020,control,52,ffs,rLO,16.3765449523926,3.88457095841424
sub-020,control,53,brw,rLO,9.82104301452637,1.21028303954981
sub-020,control,54,bpw,rLO,10.486743927002,1.12850363011909
sub-020,control,55,bnw,rLO,9.54085922241211,1.2000546109228
sub-020,control,56,bfs,rLO,8.08821105957031,0.521669294058749
sub-021,control,49,frw,lLO,4.37084627151489,0.499390505069374
sub-021,control,50,fpw,lLO,4.67227602005005,0.609741427136161
sub-021,control,51,fnw,lLO,10.4760932922363,2.29591647449963
sub-021,control,52,ffs,lLO,17.807035446167,6.06507385560476
sub-021,control,53,brw,lLO,13.9897356033325,5.24371329388198
sub-021,control,54,bpw,lLO,14.9547653198242,5.51500250948319
sub-021,control,55,bnw,lLO,13.0482988357544,4.67516054760884
sub-021,control,56,bfs,lLO,13.5114507675171,4.96510049459689
sub-021,control,49,frw,rLO,6.89609289169312,1.36068657757432
sub-021,control,50,fpw,rLO,6.65689182281494,1.00634996779263
sub-021,control,51,fnw,rLO,11.5495700836182,2.61655776304277
sub-021,control,52,ffs,rLO,24.5230522155762,6.56717999753627
sub-021,control,53,brw,rLO,14.8820953369141,4.3351068533957
sub-021,control,54,bpw,rLO,16.4207019805908,5.22076499586304
sub-021,control,55,bnw,rLO,14.2920379638672,4.35434369198188
sub-021,control,56,bfs,rLO,15.3735542297363,5.2925020639192
sub-022,control,49,frw,lLO,4.4828987121582,-0.802832163766027
sub-022,control,50,fpw,lLO,8.02676105499268,-0.070290800601244
sub-022,control,51,fnw,lLO,6.46466684341431,1.46228327750787
sub-022,control,52,ffs,lLO,8.84299182891846,3.2680373544395
sub-022,control,53,brw,lLO,9.81284427642822,4.16458279418945
sub-022,control,54,bpw,lLO,11.2406587600708,4.43862063145638
sub-022,control,55,bnw,lLO,11.1912755966187,4.75519635009766
sub-022,control,56,bfs,lLO,8.95383453369141,3.03851042284071
sub-022,control,49,frw,rLO,4.62796354293823,0.367901283302817
sub-022,control,50,fpw,rLO,7.62689828872681,0.596989663574251
sub-022,control,51,fnw,rLO,8.69297695159912,1.972950808164
sub-022,control,52,ffs,rLO,13.1414575576782,5.18021091872799
sub-022,control,53,brw,rLO,11.8421058654785,5.55993680785532
sub-022,control,54,bpw,rLO,13.6810369491577,6.05660509501678
sub-022,control,55,bnw,rLO,13.0239515304565,5.87136415942855
sub-022,control,56,bfs,rLO,12.210994720459,4.86884136384596
sub-026,control,49,frw,lLO,8.78890800476074,2.80710480664716
sub-026,control,50,fpw,lLO,10.21164894104,3.60340054179683
sub-026,control,51,fnw,lLO,9.57285118103027,3.43395387909629
sub-026,control,52,ffs,lLO,14.3393459320068,5.29262130982948
